This file contains run/runlet list for all the slugs in run1 after 25 %
mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and slug=42 and runlet.full_run='false' order by runlet.run_number, segment_number;
+------------+----------------+
| run_number | segment_number |
|      10119 |              2 | 
|      10119 |              3 | 
|      10119 |              4 | 
|      10119 |              5 | 
|      10119 |              6 | 
|      10119 |              7 | 
|      10119 |              8 | 
|      10120 |              0 | 
|      10120 |              1 | 
|      10120 |              2 | 
|      10120 |              3 | 
|      10120 |              4 | 
|      10120 |              5 | 
|      10120 |              6 | 
|      10120 |              7 | 
|      10120 |              8 | 
|      10120 |              9 | 
|      10121 |              0 | 
|      10121 |              1 | 
|      10121 |              2 | 
|      10121 |              3 | 
|      10121 |              4 | 
|      10121 |              5 | 
|      10121 |              6 | 
|      10121 |              7 | 
|      10121 |              8 | 
|      10122 |              0 | 
|      10122 |              1 | 
|      10122 |              2 | 
|      10122 |              3 | 
|      10122 |              4 | 
|      10122 |              5 | 
|      10122 |              6 | 
|      10122 |              7 | 
|      10122 |              8 | 
|      10122 |              9 | 
|      10123 |              0 | 
|      10123 |              1 | 
|      10123 |              2 | 
|      10123 |              3 | 
|      10123 |              4 | 
|      10123 |              5 | 
|      10123 |              6 | 
|      10123 |              7 | 
|      10123 |              8 | 
|      10124 |              0 | 
|      10124 |              1 | 
|      10124 |              2 | 
|      10124 |              3 | 
|      10124 |              4 | 
|      10124 |              5 | 
|      10124 |              6 | 
|      10124 |              7 | 
|      10124 |              8 | 
|      10125 |              0 | 
|      10125 |              1 | 
|      10125 |              2 | 
|      10125 |              3 | 
|      10125 |              4 | 
|      10125 |              5 | 
|      10125 |              6 | 
|      10125 |              7 | 
|      10125 |              8 | 
|      10126 |              0 | 
|      10126 |              1 | 
|      10126 |              2 | 
|      10126 |              3 | 
|      10126 |              4 | 
|      10126 |              5 | 
|      10126 |              6 | 
|      10126 |              7 | 
|      10126 |              8 | 
|      10126 |              9 | 
|      10126 |             10 | 
|      10126 |             11 | 
+------------+----------------+
77 rows in set (0.00 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=54;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      10127 |              0 | 
|      10127 |              1 | 
|      10127 |              2 | 
|      10127 |              3 | 
|      10127 |              4 | 
|      10127 |              5 | 
|      10127 |              6 | 
|      10127 |              7 | 
|      10127 |              8 | 
|      10127 |              9 | 
|      10128 |              0 | 
|      10128 |              1 | 
|      10128 |              2 | 
|      10128 |              3 | 
|      10128 |              4 | 
|      10128 |              5 | 
|      10128 |              6 | 
|      10128 |              7 | 
|      10128 |              8 | 
|      10128 |              9 | 
|      10129 |              0 | 
|      10129 |              1 | 
|      10129 |              2 | 
|      10129 |              3 | 
|      10129 |              4 | 
|      10129 |              5 | 
|      10129 |              6 | 
|      10129 |              7 | 
|      10129 |              8 | 
|      10130 |              0 | 
|      10130 |              1 | 
|      10130 |              2 | 
|      10130 |              3 | 
|      10130 |              4 | 
|      10130 |              5 | 
|      10130 |              6 | 
|      10130 |              7 | 
|      10130 |              8 | 
|      10131 |              0 | 
|      10131 |              1 | 
|      10131 |              2 | 
|      10131 |              3 | 
|      10132 |              0 | 
|      10132 |              1 | 
|      10132 |              2 | 
|      10133 |              0 | 
|      10134 |              0 | 
|      10134 |              1 | 
|      10134 |              2 | 
|      10134 |              3 | 
|      10134 |              4 | 
|      10134 |              5 | 
|      10134 |              6 | 
|      10134 |              7 | 
|      10134 |              8 | 
|      10134 |              9 | 
|      10135 |              0 | 
+------------+----------------+
57 rows in set (0.01 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=55;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      10136 |              0 | 
|      10137 |              0 | 
|      10137 |              1 | 
|      10138 |              0 | 
|      10139 |              0 | 
|      10139 |              1 | 
|      10139 |              2 | 
|      10139 |              3 | 
|      10139 |              4 | 
|      10139 |              5 | 
|      10139 |              6 | 
|      10139 |              7 | 
|      10139 |              8 | 
|      10139 |              9 | 
|      10140 |              0 | 
|      10140 |              1 | 
|      10140 |              2 | 
|      10140 |              3 | 
|      10140 |              4 | 
|      10140 |              5 | 
|      10140 |              6 | 
|      10140 |              7 | 
|      10140 |              8 | 
|      10141 |              0 | 
|      10141 |              1 | 
|      10141 |              2 | 
|      10141 |              3 | 
|      10141 |              4 | 
|      10141 |              5 | 
|      10141 |              6 | 
|      10141 |              7 | 
|      10141 |              8 | 
|      10141 |              9 | 
|      10141 |             10 | 
|      10141 |             11 | 
|      10141 |             12 | 
|      10141 |             13 | 
|      10141 |             14 | 
|      10142 |              0 | 
|      10142 |              1 | 
|      10142 |              2 | 
|      10142 |              3 | 
|      10142 |              4 | 
|      10142 |              5 | 
|      10142 |              6 | 
|      10142 |              7 | 
|      10142 |              8 | 
|      10142 |              9 | 
|      10143 |              0 | 
|      10143 |              1 | 
|      10143 |              2 | 
|      10143 |              3 | 
|      10143 |              4 | 
|      10143 |              5 | 
|      10143 |              6 | 
|      10143 |              7 | 
|      10143 |              8 | 
|      10144 |              0 | 
|      10144 |              1 | 
|      10145 |              0 | 
|      10145 |              1 | 
|      10146 |              0 | 
|      10146 |              1 | 
|      10146 |              2 | 
|      10146 |              3 | 
|      10146 |              4 | 
|      10146 |              5 | 
|      10146 |              6 | 
|      10146 |              7 | 
|      10146 |              8 | 
+------------+----------------+
